session_id,user_id,variant,session_duration,pages_visited,persona,base_interact,variant_boost,interacted_with_panel,p_engage,engaged,p_add,added_to_cart,p_conv,converted,engagement_score,time_to_conversion
42352,1978,A,73,8,DealHunter,0.18,0,0,0.26,0,0,0,0,0,9.73333333333333,NA
42353,10693,B,112,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,11.2,NA
42354,11141,B,22,3,TargetedShopper,0.15,0.07,0,0.16,0,0,0,0,0,1.1,NA
42355,2437,A,54,4,HighIntent,0.3,0,0,0.18,1,0.05,0,0,0,3.6,NA
42356,582,B,58,2,TargetedShopper,0.15,0.07,1,0.44,0,0,0,0,0,3.86666666666667,NA
42357,11608,A,35,10,TargetedShopper,0.15,0,0,0.3,0,0,0,0,0,5.83333333333333,NA
42358,12887,A,45,10,Explorer,0.05,0,0,0.3,1,0.05,0,0,0,7.5,NA
42359,4871,A,38,2,Explorer,0.05,0,0,0.14,0,0,0,0,0,1.26666666666667,NA
42360,2478,B,173,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,14.4166666666667,NA
42361,2687,B,16,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,1.6,NA
42362,14390,B,35,9,Explorer,0.05,0.07,0,0.28,0,0,0,0,0,5.25,NA
42363,5172,A,15,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,1,NA
42364,5689,B,29,1,Explorer,0.05,0.07,0,0.12,1,0.05,0,0,0,0.483333333333333,NA
42365,9366,A,44,7,DealHunter,0.18,0,0,0.24,1,0.05,0,0,0,5.13333333333333,NA
42366,14453,A,70,4,TargetedShopper,0.15,0,0,0.18,1,0.05,0,0,0,4.66666666666667,NA
42367,2398,B,116,3,Explorer,0.05,0.07,1,0.46,1,0.25,0,0,0,11.6,NA
42368,8867,A,336,8,Explorer,0.05,0,0,0.26,0,0,0,0,0,44.8,NA
42369,12625,A,156,6,TargetedShopper,0.15,0,0,0.22,1,0.05,0,0,0,15.6,NA
42370,9411,B,52,7,Explorer,0.05,0.07,0,0.24,0,0,0,0,0,6.06666666666667,NA
42371,522,A,85,10,Explorer,0.05,0,0,0.3,1,0.05,0,0,0,14.1666666666667,NA
42372,238,A,239,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,15.9333333333333,NA
42373,13804,A,42,5,DealHunter,0.18,0,0,0.2,0,0,0,0,0,3.5,NA
42374,13109,A,37,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,1.85,NA
42375,11290,A,101,8,TargetedShopper,0.15,0,1,0.56,1,0.25,0,0,0,26.9333333333333,NA
42376,6359,A,102,4,DealHunter,0.18,0,1,0.48,1,0.25,0,0,0,13.6,NA
42377,14189,A,251,2,Explorer,0.05,0,0,0.14,0,0,0,0,0,8.36666666666667,NA
42378,3655,A,63,2,Explorer,0.05,0,0,0.14,0,0,0,0,0,2.1,NA
42379,658,A,184,8,TargetedShopper,0.15,0,0,0.26,0,0,0,0,0,24.5333333333333,NA
42380,9099,B,61,8,Explorer,0.05,0.07,0,0.26,0,0,0,0,0,8.13333333333333,NA
42381,7033,A,18,2,HighIntent,0.3,0,0,0.14,0,0,0,0,0,0.6,NA
42382,10229,A,132,6,TargetedShopper,0.15,0,0,0.22,0,0,0,0,0,13.2,NA
42383,8488,B,54,7,Explorer,0.05,0.07,1,0.54,1,0.25,0,0,0,12.6,NA
42384,8515,B,37,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,3.7,NA
42385,14552,A,97,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,6.46666666666667,NA
42386,7597,A,18,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,1.5,NA
42387,13161,A,53,9,Explorer,0.05,0,1,0.58,0,0,0,0,0,15.9,NA
42388,3261,B,45,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,3.75,NA
42389,2639,B,102,4,HighIntent,0.3,0.07,0,0.18,0,0,0,0,0,6.8,NA
42390,5113,A,122,2,TargetedShopper,0.15,0,1,0.44,0,0,0,0,0,8.13333333333333,NA
42391,322,B,118,2,HighIntent,0.3,0.07,1,0.44,0,0,0,0,0,7.86666666666667,NA
42392,10834,A,40,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,3.33333333333333,NA
42393,9828,B,102,3,HighIntent,0.3,0.07,0,0.16,0,0,0,0,0,5.1,NA
42394,7467,B,87,7,TargetedShopper,0.15,0.07,0,0.24,1,0.05,0,0,0,10.15,NA
42395,2243,A,41,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,2.73333333333333,NA
42396,1607,B,368,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,30.6666666666667,NA
42397,5428,B,64,5,HighIntent,0.3,0.07,1,0.5,1,0.25,0,0,0,10.6666666666667,NA
42398,6572,B,46,5,Explorer,0.05,0.07,1,0.5,1,0.25,0,0,0,7.66666666666667,NA
42399,2977,A,34,9,HighIntent,0.3,0,1,0.58,1,0.25,0,0,0,10.2,NA
42400,8558,A,155,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,10.3333333333333,NA
42401,2697,B,140,1,Explorer,0.05,0.07,0,0.12,0,0,0,0,0,2.33333333333333,NA
42402,6936,A,64,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,3.2,NA
42403,3393,A,100,10,TargetedShopper,0.15,0,0,0.3,0,0,0,0,0,16.6666666666667,NA
42404,11419,A,8,7,Explorer,0.05,0,0,0.24,0,0,0,0,0,0.933333333333333,NA
42405,13874,B,22,8,Explorer,0.05,0.07,0,0.26,0,0,0,0,0,2.93333333333333,NA
42406,10210,A,26,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,1.3,NA
42407,10755,A,30,6,DealHunter,0.18,0,1,0.52,1,0.25,1,0.32,1,6,30
42408,5637,A,88,10,TargetedShopper,0.15,0,1,0.6,0,0,0,0,0,29.3333333333333,NA
42409,12561,B,129,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,12.9,NA
42410,10984,B,92,9,Explorer,0.05,0.07,0,0.28,0,0,0,0,0,13.8,NA
42411,10658,A,25,7,TargetedShopper,0.15,0,0,0.24,1,0.05,0,0,0,2.91666666666667,NA
42412,11242,B,45,4,DealHunter,0.18,0.07,0,0.18,1,0.05,0,0,0,3,NA
42413,7881,B,114,7,Explorer,0.05,0.07,0,0.24,1,0.05,0,0,0,13.3,NA
42414,3366,B,166,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,13.8333333333333,NA
42415,9265,B,231,6,Explorer,0.05,0.07,0,0.22,1,0.05,0,0,0,23.1,NA
42416,11068,A,39,4,DealHunter,0.18,0,0,0.18,1,0.05,0,0,0,2.6,NA
42417,5048,A,118,6,Explorer,0.05,0,0,0.22,1,0.05,0,0,0,11.8,NA
42418,14852,A,31,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,2.58333333333333,NA
42419,6972,B,61,4,DealHunter,0.18,0.07,1,0.48,0,0,0,0,0,8.13333333333333,NA
42420,9644,B,136,6,DealHunter,0.18,0.07,0,0.22,0,0,0,0,0,13.6,NA
42421,10923,B,148,8,TargetedShopper,0.15,0.07,0,0.26,0,0,0,0,0,19.7333333333333,NA
42422,4455,A,100,1,DealHunter,0.18,0,0,0.12,0,0,0,0,0,1.66666666666667,NA
42423,6545,A,189,3,TargetedShopper,0.15,0,0,0.16,1,0.05,0,0,0,9.45,NA
42424,6747,B,69,7,Explorer,0.05,0.07,0,0.24,1,0.05,0,0,0,8.05,NA
42425,9029,A,54,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,1.8,NA
42426,12175,A,19,8,Explorer,0.05,0,0,0.26,0,0,0,0,0,2.53333333333333,NA
42427,9032,A,50,7,Explorer,0.05,0,0,0.24,0,0,0,0,0,5.83333333333333,NA
42428,5520,A,120,4,Explorer,0.05,0,1,0.48,1,0.25,0,0,0,16,NA
42429,2549,B,40,6,HighIntent,0.3,0.07,0,0.22,0,0,0,0,0,4,NA
42430,4307,A,173,11,Explorer,0.05,0,1,0.62,1,0.25,0,0,0,63.4333333333333,NA
42431,9446,B,132,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,8.8,NA
42432,13955,B,268,7,TargetedShopper,0.15,0.07,0,0.24,0,0,0,0,0,31.2666666666667,NA
42433,11461,B,88,3,TargetedShopper,0.15,0.07,0,0.16,0,0,0,0,0,4.4,NA
42434,3997,A,49,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,3.26666666666667,NA
42435,113,A,177,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,17.7,NA
42436,2737,B,74,2,TargetedShopper,0.15,0.07,0,0.14,0,0,0,0,0,2.46666666666667,NA
42437,2672,B,43,1,HighIntent,0.3,0.07,0,0.12,0,0,0,0,0,0.716666666666667,NA
42438,5327,B,53,3,Explorer,0.05,0.07,1,0.46,1,0.25,1,0.32,1,5.3,42.0780384789687
42439,3649,A,55,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,5.5,NA
42440,4992,B,119,2,TargetedShopper,0.15,0.07,0,0.14,0,0,0,0,0,3.96666666666667,NA
42441,6821,A,19,8,TargetedShopper,0.15,0,0,0.26,0,0,0,0,0,2.53333333333333,NA
42442,14761,A,78,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,5.2,NA
42443,10965,B,60,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,4,NA
42444,10054,A,82,8,TargetedShopper,0.15,0,0,0.26,1,0.05,0,0,0,10.9333333333333,NA
42445,946,A,41,4,TargetedShopper,0.15,0,1,0.48,1,0.25,0,0,0,5.46666666666667,NA
42446,11819,A,100,2,DealHunter,0.18,0,0,0.14,0,0,0,0,0,3.33333333333333,NA
42447,13492,B,27,5,HighIntent,0.3,0.07,1,0.5,1,0.25,1,0.32,1,4.5,NA
42448,7768,B,73,5,TargetedShopper,0.15,0.07,0,0.2,1,0.05,0,0,0,6.08333333333333,NA
42449,11586,B,32,2,HighIntent,0.3,0.07,1,0.44,1,0.25,0,0,0,2.13333333333333,NA
42450,2884,B,18,2,TargetedShopper,0.15,0.07,1,0.44,0,0,0,0,0,1.2,NA
42451,2404,A,78,7,Explorer,0.05,0,0,0.24,0,0,0,0,0,9.1,NA
42452,10239,A,49,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,3.26666666666667,NA
42453,12435,A,20,7,DealHunter,0.18,0,0,0.24,0,0,0,0,0,2.33333333333333,NA
42454,12237,B,32,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,2.66666666666667,NA
42455,2514,A,80,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,5.33333333333333,NA
42456,5586,B,115,2,Explorer,0.05,0.07,0,0.14,1,0.05,0,0,0,3.83333333333333,NA
42457,2931,B,17,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,1.41666666666667,NA
42458,12649,B,74,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,2.46666666666667,NA
42459,7435,A,47,3,HighIntent,0.3,0,0,0.16,1,0.05,0,0,0,2.35,NA
42460,586,A,105,4,TargetedShopper,0.15,0,0,0.18,1,0.05,1,0.02,0,7,NA
42461,6666,A,83,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,5.53333333333333,NA
42462,7589,A,40,7,DealHunter,0.18,0,0,0.24,0,0,0,0,0,4.66666666666667,NA
42463,13010,A,81,6,TargetedShopper,0.15,0,1,0.52,1,0.25,0,0,0,16.2,NA
42464,3601,B,40,6,Explorer,0.05,0.07,1,0.52,1,0.25,0,0,0,8,NA
42465,13143,B,48,8,TargetedShopper,0.15,0.07,0,0.26,0,0,0,0,0,6.4,NA
42466,9065,A,32,3,HighIntent,0.3,0,1,0.46,0,0,0,0,0,3.2,NA
42467,3242,B,308,7,TargetedShopper,0.15,0.07,1,0.54,0,0,0,0,0,71.8666666666667,NA
42468,8832,B,49,1,DealHunter,0.18,0.07,0,0.12,1,0.05,0,0,0,0.816666666666667,NA
42469,2722,B,263,8,Explorer,0.05,0.07,0,0.26,0,0,0,0,0,35.0666666666667,NA
42470,14843,B,299,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,14.95,NA
42471,11195,A,83,1,Explorer,0.05,0,0,0.12,0,0,0,0,0,1.38333333333333,NA
42472,3889,B,72,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,6,NA
42473,11230,B,119,8,HighIntent,0.3,0.07,0,0.26,1,0.05,0,0,0,15.8666666666667,NA
42474,1743,A,65,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,6.5,NA
42475,10591,A,66,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,3.3,NA
42476,10827,B,100,2,TargetedShopper,0.15,0.07,0,0.14,0,0,0,0,0,3.33333333333333,NA
42477,1660,B,108,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,7.2,NA
42478,240,A,64,7,TargetedShopper,0.15,0,0,0.24,0,0,0,0,0,7.46666666666667,NA
42479,4312,A,39,1,TargetedShopper,0.15,0,0,0.12,0,0,0,0,0,0.65,NA
42480,2842,B,32,3,TargetedShopper,0.15,0.07,0,0.16,1,0.05,0,0,0,1.6,NA
42481,7847,B,57,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,3.8,NA
42482,7189,B,36,1,Explorer,0.05,0.07,0,0.12,0,0,0,0,0,0.6,NA
42483,10974,A,82,7,TargetedShopper,0.15,0,0,0.24,1,0.05,0,0,0,9.56666666666667,NA
42484,10953,A,208,3,HighIntent,0.3,0,0,0.16,0,0,0,0,0,10.4,NA
42485,11960,A,48,8,HighIntent,0.3,0,0,0.26,1,0.05,0,0,0,6.4,NA
42486,3207,A,53,6,Explorer,0.05,0,0,0.22,1,0.05,1,0.02,1,5.3,45.2470967248082
42487,8423,A,11,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,0.733333333333333,NA
42488,203,A,61,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,2.03333333333333,NA
42489,5845,B,23,8,Explorer,0.05,0.07,0,0.26,0,0,0,0,0,3.06666666666667,NA
42490,13417,A,98,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,6.53333333333333,NA
42491,14657,B,26,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,1.3,NA
42492,5785,A,28,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,1.86666666666667,NA
42493,6786,A,41,5,Explorer,0.05,0,1,0.5,0,0,0,0,0,6.83333333333333,NA
42494,8659,B,95,7,Explorer,0.05,0.07,0,0.24,0,0,0,0,0,11.0833333333333,NA
42495,14230,A,96,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,6.4,NA
42496,5663,A,179,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,14.9166666666667,NA
42497,1546,A,26,2,Explorer,0.05,0,0,0.14,1,0.05,0,0,0,0.866666666666667,NA
42498,8193,B,26,6,TargetedShopper,0.15,0.07,0,0.22,1,0.05,0,0,0,2.6,NA
42499,10770,A,23,7,DealHunter,0.18,0,1,0.54,0,0,0,0,0,5.36666666666667,NA
42500,7876,A,68,7,TargetedShopper,0.15,0,0,0.24,0,0,0,0,0,7.93333333333333,NA
42501,9240,A,14,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,0.933333333333333,NA
42502,1554,B,61,11,Explorer,0.05,0.07,0,0.32,0,0,0,0,0,11.1833333333333,NA
42503,4121,A,38,5,DealHunter,0.18,0,0,0.2,1,0.05,0,0,0,3.16666666666667,NA
42504,10048,B,162,11,HighIntent,0.3,0.07,1,0.62,1,0.25,1,0.32,1,59.4,93.8974191164598
42505,14183,B,91,1,DealHunter,0.18,0.07,1,0.42,0,0,0,0,0,3.03333333333333,NA
42506,10322,B,82,7,TargetedShopper,0.15,0.07,0,0.24,0,0,0,0,0,9.56666666666667,NA
42507,13171,A,33,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,2.2,NA
42508,7989,B,178,3,TargetedShopper,0.15,0.07,0,0.16,0,0,0,0,0,8.9,NA
42509,203,A,66,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,4.4,NA
42510,2710,A,70,5,Explorer,0.05,0,0,0.2,1,0.05,0,0,0,5.83333333333333,NA
42511,12587,A,146,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,9.73333333333333,NA
42512,542,B,157,7,DealHunter,0.18,0.07,0,0.24,0,0,0,0,0,18.3166666666667,NA
42513,13859,A,62,9,DealHunter,0.18,0,0,0.28,0,0,0,0,0,9.3,NA
42514,9134,A,70,6,HighIntent,0.3,0,0,0.22,0,0,0,0,0,7,NA
42515,1599,B,142,2,HighIntent,0.3,0.07,0,0.14,0,0,0,0,0,4.73333333333333,NA
42516,1995,A,91,4,Explorer,0.05,0,0,0.18,1,0.05,0,0,0,6.06666666666667,NA
42517,6418,B,118,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,5.9,NA
42518,6235,A,66,8,HighIntent,0.3,0,0,0.26,0,0,0,0,0,8.8,NA
42519,8145,A,18,4,DealHunter,0.18,0,1,0.48,0,0,0,0,0,2.4,NA
42520,4392,A,30,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,2,NA
42521,1413,B,242,1,Explorer,0.05,0.07,0,0.12,0,0,0,0,0,4.03333333333333,NA
42522,7840,A,219,10,HighIntent,0.3,0,0,0.3,0,0,0,0,0,36.5,NA
42523,7217,A,119,3,HighIntent,0.3,0,1,0.46,1,0.25,0,0,0,11.9,NA
42524,10951,B,39,7,Explorer,0.05,0.07,0,0.24,0,0,0,0,0,4.55,NA
42525,10210,A,89,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,4.45,NA
42526,9762,B,57,2,HighIntent,0.3,0.07,1,0.44,0,0,0,0,0,3.8,NA
42527,13628,A,78,2,Explorer,0.05,0,0,0.14,0,0,0,0,0,2.6,NA
42528,5687,B,71,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,5.91666666666667,NA
42529,12766,A,19,4,HighIntent,0.3,0,1,0.48,0,0,0,0,0,2.53333333333333,NA
42530,6287,A,211,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,17.5833333333333,NA
42531,2125,B,38,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,3.16666666666667,NA
42532,3306,B,93,3,TargetedShopper,0.15,0.07,0,0.16,0,0,0,0,0,4.65,NA
42533,5167,B,66,9,TargetedShopper,0.15,0.07,0,0.28,0,0,0,0,0,9.9,NA
42534,14018,B,75,7,TargetedShopper,0.15,0.07,1,0.54,1,0.25,1,0.32,1,17.5,45.8202393783722
42535,1024,A,9,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,0.6,NA
42536,8472,B,85,6,DealHunter,0.18,0.07,0,0.22,0,0,0,0,0,8.5,NA
42537,9359,A,55,4,TargetedShopper,0.15,0,0,0.18,1,0.05,0,0,0,3.66666666666667,NA
42538,14095,B,31,7,DealHunter,0.18,0.07,0,0.24,1,0.05,0,0,0,3.61666666666667,NA
42539,1823,A,38,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,3.16666666666667,NA
42540,14459,B,54,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,3.6,NA
42541,10011,B,27,4,DealHunter,0.18,0.07,1,0.48,0,0,0,0,0,3.6,NA
42542,10697,B,34,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,1.7,NA
42543,12358,A,69,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,6.9,NA
42544,6623,B,107,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,7.13333333333333,NA
42545,4638,B,97,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,4.85,NA
42546,13503,A,114,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,7.6,NA
42547,11667,A,33,12,Explorer,0.05,0,0,0.34,0,0,0,0,0,6.6,NA
42548,6498,A,61,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,4.06666666666667,NA
42549,787,A,78,6,TargetedShopper,0.15,0,0,0.22,0,0,0,0,0,7.8,NA
42550,13279,B,188,4,DealHunter,0.18,0.07,0,0.18,1,0.05,0,0,0,12.5333333333333,NA
42551,4952,B,110,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,7.33333333333333,NA
42552,3100,A,54,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,2.7,NA
42553,453,A,69,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,4.6,NA
42554,1614,B,11,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,1.1,NA
42555,13876,A,30,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,2,NA
42556,3391,A,34,7,DealHunter,0.18,0,0,0.24,0,0,0,0,0,3.96666666666667,NA
42557,10361,A,94,7,Explorer,0.05,0,0,0.24,0,0,0,0,0,10.9666666666667,NA
42558,14426,B,41,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,1.36666666666667,NA
42559,7333,B,73,10,Explorer,0.05,0.07,0,0.3,0,0,0,0,0,12.1666666666667,NA
42560,5191,B,137,7,DealHunter,0.18,0.07,0,0.24,0,0,0,0,0,15.9833333333333,NA
42561,9044,A,44,8,Explorer,0.05,0,0,0.26,0,0,0,0,0,5.86666666666667,NA
42562,13796,B,47,3,TargetedShopper,0.15,0.07,0,0.16,0,0,0,0,0,2.35,NA
42563,14487,A,39,4,Explorer,0.05,0,0,0.18,1,0.05,0,0,0,2.6,NA
42564,10300,B,12,1,TargetedShopper,0.15,0.07,0,0.12,0,0,0,0,0,0.2,NA
42565,713,A,44,8,TargetedShopper,0.15,0,0,0.26,1,0.05,0,0,0,5.86666666666667,NA
42566,12759,A,54,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,4.5,NA
42567,9037,A,37,7,TargetedShopper,0.15,0,0,0.24,1,0.05,0,0,0,4.31666666666667,NA
42568,11771,A,39,5,DealHunter,0.18,0,0,0.2,1,0.05,0,0,0,3.25,NA
42569,2471,A,9,4,TargetedShopper,0.15,0,0,0.18,1,0.05,0,0,0,0.6,NA
42570,210,A,89,7,TargetedShopper,0.15,0,0,0.24,0,0,0,0,0,10.383333333333301,NA
42571,11876,B,44,6,DealHunter,0.18,0.07,0,0.22,1,0.05,0,0,0,4.4,NA
42572,5575,A,34,9,DealHunter,0.18,0,0,0.28,0,0,0,0,0,5.1,NA
42573,13309,B,561,7,Explorer,0.05,0.07,0,0.24,0,0,0,0,0,65.45,NA
42574,14744,A,98,5,Explorer,0.05,0,0,0.2,1,0.05,0,0,0,8.16666666666667,NA
42575,13982,A,230,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,23,NA
42576,7186,A,63,4,HighIntent,0.3,0,1,0.48,0,0,0,0,0,8.4,NA
42577,5754,A,61,5,TargetedShopper,0.15,0,1,0.5,1,0.25,0,0,0,10.1666666666667,NA
42578,9709,A,62,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,3.1,NA
42579,3919,A,24,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,1.6,NA
42580,2422,B,118,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,9.83333333333333,NA
42581,8610,B,156,3,DealHunter,0.18,0.07,1,0.46,0,0,0,0,0,15.6,NA
42582,4892,A,25,0,DealHunter,0.18,0,1,0.4,0,0,0,0,0,0,NA
42583,4519,B,146,2,HighIntent,0.3,0.07,0,0.14,1,0.05,0,0,0,4.86666666666667,NA
42584,9340,A,123,9,DealHunter,0.18,0,0,0.28,0,0,0,0,0,18.45,NA
42585,2292,A,62,5,DealHunter,0.18,0,0,0.2,0,0,0,0,0,5.16666666666667,NA
42586,14444,A,43,1,Explorer,0.05,0,0,0.12,0,0,0,0,0,0.716666666666667,NA
42587,2017,B,194,4,TargetedShopper,0.15,0.07,0,0.18,1,0.05,0,0,0,12.9333333333333,NA
42588,11187,B,43,7,TargetedShopper,0.15,0.07,0,0.24,0,0,0,0,0,5.01666666666667,NA
42589,41,B,27,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,1.8,NA
42590,13772,A,33,6,HighIntent,0.3,0,0,0.22,0,0,0,0,0,3.3,NA
42591,2322,A,81,5,DealHunter,0.18,0,0,0.2,0,0,0,0,0,6.75,NA
42592,1100,A,34,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,3.4,NA
42593,4672,B,539,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,26.95,NA
42594,4280,A,146,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,12.1666666666667,NA
42595,917,B,22,3,TargetedShopper,0.15,0.07,0,0.16,0,0,0,0,0,1.1,NA
42596,12366,A,79,7,DealHunter,0.18,0,0,0.24,0,0,0,0,0,9.21666666666667,NA
42597,9673,A,82,8,Explorer,0.05,0,0,0.26,0,0,0,0,0,10.9333333333333,NA
42598,3556,B,51,6,HighIntent,0.3,0.07,1,0.52,0,0,0,0,0,10.2,NA
42599,8513,B,40,10,DealHunter,0.18,0.07,1,0.6,0,0,0,0,0,13.3333333333333,NA
42600,6794,A,66,5,DealHunter,0.18,0,0,0.2,0,0,0,0,0,5.5,NA
42601,2833,A,47,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,3.13333333333333,NA
42602,8717,A,107,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,10.7,NA
42603,2195,B,86,9,HighIntent,0.3,0.07,0,0.28,0,0,0,0,0,12.9,NA
42604,6328,A,100,10,DealHunter,0.18,0,0,0.3,0,0,0,0,0,16.6666666666667,NA
42605,11211,B,207,10,DealHunter,0.18,0.07,1,0.6,0,0,0,0,0,69,NA
42606,11943,A,76,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,6.33333333333333,NA
42607,13487,A,55,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,3.66666666666667,NA
42608,14409,A,56,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,4.66666666666667,NA
42609,7110,A,90,6,Explorer,0.05,0,0,0.22,1,0.05,0,0,0,9,NA
42610,5098,B,108,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,9,NA
42611,12775,B,83,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,5.53333333333333,NA
42612,2415,B,188,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,18.8,NA
42613,12049,B,63,9,Explorer,0.05,0.07,0,0.28,0,0,0,0,0,9.45,NA
42614,95,B,28,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,1.86666666666667,NA
42615,8395,B,36,7,DealHunter,0.18,0.07,0,0.24,0,0,0,0,0,4.2,NA
42616,7859,B,62,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,4.13333333333333,NA
42617,9150,A,89,5,HighIntent,0.3,0,0,0.2,0,0,0,0,0,7.41666666666667,NA
42618,8014,B,135,4,TargetedShopper,0.15,0.07,0,0.18,1,0.05,0,0,0,9,NA
42619,13479,A,106,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,7.06666666666667,NA
42620,3860,A,91,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,4.55,NA
42621,1490,B,21,11,Explorer,0.05,0.07,1,0.62,0,0,0,0,0,7.7,NA
42622,9849,A,128,4,Explorer,0.05,0,1,0.48,1,0.25,0,0,0,17.0666666666667,NA
42623,2772,A,349,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,29.0833333333333,NA
42624,403,B,141,9,Explorer,0.05,0.07,0,0.28,1,0.05,0,0,0,21.15,NA
42625,11496,A,37,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,1.85,NA
42626,8688,A,108,1,TargetedShopper,0.15,0,0,0.12,0,0,0,0,0,1.8,NA
