session_id,user_id,variant,session_duration,pages_visited,persona,base_interact,variant_boost,interacted_with_panel,p_engage,engaged,p_add,added_to_cart,p_conv,converted,engagement_score,time_to_conversion,session_depth,engagement_level,visited,add_to_cart,conversion
43448,11511,B,79,6,TargetedShopper,0.15,0.07,0,0.22,1,0.05,0,0,0,7.9,NA,6,Low,1,0,0
43449,1877,A,74,3,DealHunter,0.18,0,0,0.16,0,0,0,0,0,3.7,NA,3,Low,1,0,0
43450,4071,B,84,2,DealHunter,0.18,0.07,1,0.44,1,0.25,0,0,0,5.6,NA,4,Low,1,0,0
43451,3954,B,194,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,6.46666666666667,NA,2,Low,1,0,0
43452,3745,B,28,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,2.33333333333333,NA,5,Low,1,0,0
43453,582,A,29,8,TargetedShopper,0.15,0,0,0.26,0,0,0,0,0,3.86666666666667,NA,8,Low,1,0,0
43454,10001,B,199,3,HighIntent,0.3,0.07,0,0.16,0,0,0,0,0,9.95,NA,3,Low,1,0,0
43455,2266,A,115,0,HighIntent,0.3,0,0,0.1,0,0,0,0,0,0,NA,0,Low,1,0,0
43456,3664,B,85,12,TargetedShopper,0.15,0.07,0,0.34,1,0.05,0,0,0,17,NA,12,Low,1,0,0
43457,970,A,77,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,7.7,NA,6,Low,1,0,0
43458,78,B,344,2,TargetedShopper,0.15,0.07,0,0.14,0,0,0,0,0,11.4666666666667,NA,2,Low,1,0,0
43459,4919,B,20,3,DealHunter,0.18,0.07,0,0.16,1,0.05,0,0,0,1,NA,3,Low,1,0,0
43460,1592,A,166,8,TargetedShopper,0.15,0,0,0.26,0,0,0,0,0,22.1333333333333,NA,8,Low,1,0,0
43461,8839,B,69,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,6.9,NA,6,Low,1,0,0
43462,5826,A,63,5,DealHunter,0.18,0,0,0.2,0,0,0,0,0,5.25,NA,5,Low,1,0,0
43463,11569,B,75,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,6.25,NA,5,Low,1,0,0
43464,12435,A,58,8,DealHunter,0.18,0,1,0.56,1,0.25,1,0.32,0,15.4666666666667,NA,16,Low,1,1,0
43465,1505,A,204,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,20.4,NA,6,Low,1,0,0
43466,2624,B,304,3,HighIntent,0.3,0.07,1,0.46,1,0.25,0,0,0,30.4,NA,6,Low,1,0,0
43467,6670,B,130,8,DealHunter,0.18,0.07,0,0.26,0,0,0,0,0,17.3333333333333,NA,8,Low,1,0,0
43468,5897,B,137,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,11.4166666666667,NA,5,Low,1,0,0
43469,11877,A,20,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,2,NA,6,Low,1,0,0
43470,3858,A,46,5,DealHunter,0.18,0,0,0.2,1,0.05,0,0,0,3.83333333333333,NA,5,Low,1,0,0
43471,54,B,58,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,3.86666666666667,NA,4,Low,1,0,0
43472,3141,A,54,4,TargetedShopper,0.15,0,0,0.18,1,0.05,0,0,0,3.6,NA,4,Low,1,0,0
43473,4951,B,17,7,Explorer,0.05,0.07,0,0.24,0,0,0,0,0,1.98333333333333,NA,7,Low,1,0,0
43474,5619,B,45,10,DealHunter,0.18,0.07,0,0.3,0,0,0,0,0,7.5,NA,10,Low,1,0,0
43475,12011,B,31,3,TargetedShopper,0.15,0.07,0,0.16,0,0,0,0,0,1.55,NA,3,Low,1,0,0
43476,14020,B,150,9,Explorer,0.05,0.07,0,0.28,0,0,0,0,0,22.5,NA,9,Low,1,0,0
43477,9759,A,26,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,2.6,NA,6,Low,1,0,0
43478,991,B,9,7,Explorer,0.05,0.07,0,0.24,0,0,0,0,0,1.05,NA,7,Low,1,0,0
43479,7657,A,53,5,DealHunter,0.18,0,0,0.2,1,0.05,0,0,0,4.41666666666667,NA,5,Low,1,0,0
43480,9927,A,21,7,TargetedShopper,0.15,0,0,0.24,0,0,0,0,0,2.45,NA,7,Low,1,0,0
43481,1516,A,42,1,TargetedShopper,0.15,0,0,0.12,0,0,0,0,0,0.7,NA,1,Low,1,0,0
43482,8594,A,54,7,Explorer,0.05,0,0,0.24,0,0,0,0,0,6.3,NA,7,Low,1,0,0
43483,9606,A,53,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,2.65,NA,3,Low,1,0,0
43484,10046,B,454,4,TargetedShopper,0.15,0.07,1,0.48,1,0.25,0,0,0,60.5333333333333,NA,8,Medium,1,0,0
43485,737,A,272,2,Explorer,0.05,0,0,0.14,0,0,0,0,0,9.06666666666667,NA,2,Low,1,0,0
43486,9356,B,91,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,7.58333333333333,NA,5,Low,1,0,0
43487,13922,B,420,7,Explorer,0.05,0.07,0,0.24,1,0.05,1,0.02,0,49,NA,7,Low,1,1,0
43488,2261,A,410,9,TargetedShopper,0.15,0,0,0.28,1,0.05,0,0,0,61.5,NA,9,Medium,1,0,0
43489,10436,A,49,12,Explorer,0.05,0,0,0.34,0,0,0,0,0,9.8,NA,12,Low,1,0,0
43490,6710,B,179,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,11.9333333333333,NA,4,Low,1,0,0
43491,11640,A,38,1,TargetedShopper,0.15,0,0,0.12,0,0,0,0,0,0.633333333333333,NA,1,Low,1,0,0
43492,11761,B,42,5,HighIntent,0.3,0.07,1,0.5,0,0,0,0,0,7,NA,10,Low,1,0,0
43493,14110,B,70,4,Explorer,0.05,0.07,0,0.18,1,0.05,0,0,0,4.66666666666667,NA,4,Low,1,0,0
43494,4121,A,58,5,DealHunter,0.18,0,0,0.2,1,0.05,0,0,0,4.83333333333333,NA,5,Low,1,0,0
43495,5009,A,80,5,DealHunter,0.18,0,1,0.5,1,0.25,0,0,0,13.3333333333333,NA,10,Low,1,0,0
43496,5555,A,91,8,HighIntent,0.3,0,0,0.26,0,0,0,0,0,12.133333333333301,NA,8,Low,1,0,0
43497,1904,A,34,7,Explorer,0.05,0,0,0.24,0,0,0,0,0,3.96666666666667,NA,7,Low,1,0,0
43498,6913,A,26,7,Explorer,0.05,0,0,0.24,0,0,0,0,0,3.03333333333333,NA,7,Low,1,0,0
43499,1584,A,67,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,6.7,NA,6,Low,1,0,0
43500,14246,B,39,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,3.25,NA,5,Low,1,0,0
43501,11745,B,136,6,Explorer,0.05,0.07,0,0.22,1,0.05,0,0,0,13.6,NA,6,Low,1,0,0
43502,9878,A,177,7,Explorer,0.05,0,0,0.24,0,0,0,0,0,20.65,NA,7,Low,1,0,0
43503,1739,B,25,4,DealHunter,0.18,0.07,1,0.48,0,0,0,0,0,3.33333333333333,NA,8,Low,1,0,0
43504,7167,B,41,3,HighIntent,0.3,0.07,0,0.16,0,0,0,0,0,2.05,NA,3,Low,1,0,0
43505,4455,B,43,5,DealHunter,0.18,0.07,1,0.5,0,0,0,0,0,7.16666666666667,NA,10,Low,1,0,0
43506,6244,A,31,5,DealHunter,0.18,0,1,0.5,0,0,0,0,0,5.16666666666667,NA,10,Low,1,0,0
43507,14028,B,54,4,Explorer,0.05,0.07,0,0.18,1,0.05,0,0,0,3.6,NA,4,Low,1,0,0
43508,11903,A,288,5,HighIntent,0.3,0,0,0.2,0,0,0,0,0,24,NA,5,Low,1,0,0
43509,12856,A,84,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,7,NA,5,Low,1,0,0
43510,10485,B,36,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,2.4,NA,4,Low,1,0,0
43511,6775,B,108,8,Explorer,0.05,0.07,0,0.26,0,0,0,0,0,14.4,NA,8,Low,1,0,0
43512,716,A,180,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,6,NA,2,Low,1,0,0
43513,11793,B,84,4,Explorer,0.05,0.07,1,0.48,1,0.25,0,0,0,11.2,NA,8,Low,1,0,0
43514,14857,B,59,3,DealHunter,0.18,0.07,1,0.46,0,0,0,0,0,5.9,NA,6,Low,1,0,0
43515,615,B,12,6,Explorer,0.05,0.07,0,0.22,1,0.05,0,0,0,1.2,NA,6,Low,1,0,0
43516,7685,A,59,4,TargetedShopper,0.15,0,0,0.18,1,0.05,1,0.02,0,3.93333333333333,NA,4,Low,1,1,0
43517,581,B,47,11,Explorer,0.05,0.07,0,0.32,1,0.05,1,0.02,0,8.61666666666667,NA,11,Low,1,1,0
43518,8691,A,39,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,2.6,NA,4,Low,1,0,0
43519,7652,A,128,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,12.8,NA,6,Low,1,0,0
43520,9004,A,48,2,HighIntent,0.3,0,0,0.14,0,0,0,0,0,1.6,NA,2,Low,1,0,0
43521,12373,B,39,5,TargetedShopper,0.15,0.07,0,0.2,1,0.05,0,0,0,3.25,NA,5,Low,1,0,0
43522,9920,A,188,1,DealHunter,0.18,0,0,0.12,0,0,0,0,0,3.13333333333333,NA,1,Low,1,0,0
43523,10303,B,50,9,TargetedShopper,0.15,0.07,0,0.28,0,0,0,0,0,7.5,NA,9,Low,1,0,0
43524,9722,A,113,2,Explorer,0.05,0,0,0.14,0,0,0,0,0,3.76666666666667,NA,2,Low,1,0,0
43525,10160,A,83,3,HighIntent,0.3,0,0,0.16,0,0,0,0,0,4.15,NA,3,Low,1,0,0
43526,8790,B,33,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,2.75,NA,5,Low,1,0,0
43527,6820,B,64,5,TargetedShopper,0.15,0.07,1,0.5,1,0.25,0,0,0,10.6666666666667,NA,10,Low,1,0,0
43528,6484,B,150,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,12.5,NA,5,Low,1,0,0
43529,12654,B,48,2,TargetedShopper,0.15,0.07,0,0.14,1,0.05,0,0,0,1.6,NA,2,Low,1,0,0
43530,1228,A,60,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,3,NA,3,Low,1,0,0
43531,12337,B,28,3,HighIntent,0.3,0.07,0,0.16,1,0.05,0,0,0,1.4,NA,3,Low,1,0,0
43532,14864,B,30,7,Explorer,0.05,0.07,0,0.24,0,0,0,0,0,3.5,NA,7,Low,1,0,0
43533,3855,A,172,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,14.3333333333333,NA,5,Low,1,0,0
43534,13601,A,12,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,1.2,NA,6,Low,1,0,0
43535,11814,A,59,4,DealHunter,0.18,0,1,0.48,0,0,0,0,0,7.86666666666667,NA,8,Low,1,0,0
43536,4251,A,246,6,TargetedShopper,0.15,0,0,0.22,0,0,0,0,0,24.6,NA,6,Low,1,0,0
43537,9179,B,32,1,Explorer,0.05,0.07,0,0.12,0,0,0,0,0,0.533333333333333,NA,1,Low,1,0,0
43538,9025,B,47,3,TargetedShopper,0.15,0.07,0,0.16,0,0,0,0,0,2.35,NA,3,Low,1,0,0
43539,6915,B,23,1,Explorer,0.05,0.07,0,0.12,0,0,0,0,0,0.383333333333333,NA,1,Low,1,0,0
43540,7304,B,123,9,DealHunter,0.18,0.07,0,0.28,0,0,0,0,0,18.45,NA,9,Low,1,0,0
43541,1772,A,47,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,2.35,NA,3,Low,1,0,0
43542,2466,A,70,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,4.66666666666667,NA,4,Low,1,0,0
43543,8073,B,13,4,HighIntent,0.3,0.07,0,0.18,0,0,0,0,0,0.866666666666667,NA,4,Low,1,0,0
43544,11375,B,77,4,DealHunter,0.18,0.07,1,0.48,0,0,0,0,0,10.2666666666667,NA,8,Low,1,0,0
43545,11531,B,38,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,2.53333333333333,NA,4,Low,1,0,0
43546,544,A,62,7,TargetedShopper,0.15,0,0,0.24,0,0,0,0,0,7.23333333333333,NA,7,Low,1,0,0
43547,7026,A,51,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,5.1,NA,6,Low,1,0,0
43548,3263,B,111,8,TargetedShopper,0.15,0.07,0,0.26,0,0,0,0,0,14.8,NA,8,Low,1,0,0
43549,2194,B,267,10,TargetedShopper,0.15,0.07,0,0.3,0,0,0,0,0,44.5,NA,10,Low,1,0,0
43550,3047,B,63,5,TargetedShopper,0.15,0.07,1,0.5,0,0,0,0,0,10.5,NA,10,Low,1,0,0
43551,12047,A,40,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,2.66666666666667,NA,4,Low,1,0,0
43552,5384,B,100,6,TargetedShopper,0.15,0.07,1,0.52,1,0.25,0,0,0,20,NA,12,Low,1,0,0
43553,2802,B,27,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,0.9,NA,2,Low,1,0,0
43554,2836,A,69,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,2.3,NA,2,Low,1,0,0
43555,601,B,68,5,Explorer,0.05,0.07,0,0.2,1,0.05,0,0,0,5.66666666666667,NA,5,Low,1,0,0
43556,2394,B,50,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,4.16666666666667,NA,5,Low,1,0,0
43557,11374,B,41,4,Explorer,0.05,0.07,1,0.48,0,0,0,0,0,5.46666666666667,NA,8,Low,1,0,0
43558,437,B,66,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,5.5,NA,5,Low,1,0,0
43559,10526,A,36,7,DealHunter,0.18,0,0,0.24,0,0,0,0,0,4.2,NA,7,Low,1,0,0
43560,349,B,57,3,HighIntent,0.3,0.07,0,0.16,1,0.05,0,0,0,2.85,NA,3,Low,1,0,0
43561,14941,A,45,7,DealHunter,0.18,0,0,0.24,0,0,0,0,0,5.25,NA,7,Low,1,0,0
43562,1121,B,21,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,1.4,NA,4,Low,1,0,0
43563,11296,B,87,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,7.25,NA,5,Low,1,0,0
43564,12335,A,69,1,HighIntent,0.3,0,0,0.12,0,0,0,0,0,1.15,NA,1,Low,1,0,0
43565,3841,A,70,4,DealHunter,0.18,0,1,0.48,1,0.25,0,0,0,9.33333333333333,NA,8,Low,1,0,0
43566,14476,A,158,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,13.1666666666667,NA,5,Low,1,0,0
43567,8254,A,91,6,DealHunter,0.18,0,1,0.52,1,0.25,1,0.32,1,18.2,90.8326003381517,12,Low,1,1,1
43568,8584,B,9,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,0.75,NA,5,Low,1,0,0
43569,6156,A,25,7,Explorer,0.05,0,0,0.24,0,0,0,0,0,2.91666666666667,NA,7,Low,1,0,0
43570,2200,B,106,7,DealHunter,0.18,0.07,0,0.24,0,0,0,0,0,12.3666666666667,NA,7,Low,1,0,0
43571,1223,B,67,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,5.58333333333333,NA,5,Low,1,0,0
43572,5760,B,329,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,21.9333333333333,NA,4,Low,1,0,0
43573,14780,A,54,6,TargetedShopper,0.15,0,0,0.22,0,0,0,0,0,5.4,NA,6,Low,1,0,0
43574,14213,B,146,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,9.73333333333333,NA,4,Low,1,0,0
43575,12156,A,138,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,13.8,NA,6,Low,1,0,0
43576,623,A,57,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,5.7,NA,6,Low,1,0,0
43577,5741,B,105,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,10.5,NA,6,Low,1,0,0
43578,12967,A,48,6,TargetedShopper,0.15,0,0,0.22,1,0.05,0,0,0,4.8,NA,6,Low,1,0,0
43579,12076,A,79,10,DealHunter,0.18,0,0,0.3,0,0,0,0,0,13.1666666666667,NA,10,Low,1,0,0
43580,10349,A,43,5,Explorer,0.05,0,1,0.5,1,0.25,1,0.32,0,7.16666666666667,NA,10,Low,1,1,0
43581,10991,B,103,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,3.43333333333333,NA,2,Low,1,0,0
43582,1973,A,40,5,TargetedShopper,0.15,0,1,0.5,0,0,0,0,0,6.66666666666667,NA,10,Low,1,0,0
43583,5330,B,76,7,DealHunter,0.18,0.07,0,0.24,0,0,0,0,0,8.86666666666667,NA,7,Low,1,0,0
43584,13661,A,92,5,TargetedShopper,0.15,0,1,0.5,0,0,0,0,0,15.3333333333333,NA,10,Low,1,0,0
43585,3444,A,111,7,Explorer,0.05,0,0,0.24,1,0.05,0,0,0,12.95,NA,7,Low,1,0,0
43586,464,B,59,4,Explorer,0.05,0.07,0,0.18,1,0.05,0,0,0,3.93333333333333,NA,4,Low,1,0,0
43587,329,B,37,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,1.85,NA,3,Low,1,0,0
43588,11449,A,120,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,6,NA,3,Low,1,0,0
43589,9537,B,57,7,DealHunter,0.18,0.07,0,0.24,0,0,0,0,0,6.65,NA,7,Low,1,0,0
43590,8550,A,25,2,DealHunter,0.18,0,0,0.14,0,0,0,0,0,0.833333333333333,NA,2,Low,1,0,0
43591,4466,A,42,4,HighIntent,0.3,0,1,0.48,1,0.25,0,0,0,5.6,NA,8,Low,1,0,0
43592,5117,A,18,8,DealHunter,0.18,0,0,0.26,1,0.05,0,0,0,2.4,NA,8,Low,1,0,0
43593,5481,A,22,5,HighIntent,0.3,0,0,0.2,0,0,0,0,0,1.83333333333333,NA,5,Low,1,0,0
43594,1101,B,32,4,HighIntent,0.3,0.07,0,0.18,0,0,0,0,0,2.13333333333333,NA,4,Low,1,0,0
43595,307,A,138,9,Explorer,0.05,0,0,0.28,1,0.05,0,0,0,20.7,NA,9,Low,1,0,0
43596,7629,B,94,8,Explorer,0.05,0.07,0,0.26,0,0,0,0,0,12.5333333333333,NA,8,Low,1,0,0
43597,13752,A,62,7,TargetedShopper,0.15,0,0,0.24,0,0,0,0,0,7.23333333333333,NA,7,Low,1,0,0
43598,7616,A,39,6,TargetedShopper,0.15,0,1,0.52,0,0,0,0,0,7.8,NA,12,Low,1,0,0
43599,2141,B,25,5,Explorer,0.05,0.07,0,0.2,1,0.05,0,0,0,2.08333333333333,NA,5,Low,1,0,0
43600,11279,B,198,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,19.8,NA,6,Low,1,0,0
43601,1484,B,52,6,Explorer,0.05,0.07,1,0.52,0,0,0,0,0,10.4,NA,12,Low,1,0,0
43602,10296,A,218,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,14.5333333333333,NA,4,Low,1,0,0
43603,13735,B,44,5,TargetedShopper,0.15,0.07,1,0.5,0,0,0,0,0,7.33333333333333,NA,10,Low,1,0,0
43604,8644,A,62,1,TargetedShopper,0.15,0,0,0.12,0,0,0,0,0,1.03333333333333,NA,1,Low,1,0,0
43605,13526,B,36,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,2.4,NA,4,Low,1,0,0
43606,6984,A,19,4,Explorer,0.05,0,1,0.48,0,0,0,0,0,2.53333333333333,NA,8,Low,1,0,0
43607,962,B,31,3,TargetedShopper,0.15,0.07,0,0.16,1,0.05,0,0,0,1.55,NA,3,Low,1,0,0
43608,4755,B,74,5,HighIntent,0.3,0.07,0,0.2,1,0.05,0,0,0,6.16666666666667,NA,5,Low,1,0,0
43609,5798,A,74,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,4.93333333333333,NA,4,Low,1,0,0
43610,11784,A,20,2,Explorer,0.05,0,0,0.14,0,0,0,0,0,0.666666666666667,NA,2,Low,1,0,0
43611,1658,B,172,4,HighIntent,0.3,0.07,0,0.18,0,0,0,0,0,11.4666666666667,NA,4,Low,1,0,0
43612,11516,A,68,2,Explorer,0.05,0,0,0.14,0,0,0,0,0,2.26666666666667,NA,2,Low,1,0,0
43613,1619,A,82,7,Explorer,0.05,0,0,0.24,0,0,0,0,0,9.56666666666667,NA,7,Low,1,0,0
43614,13536,A,176,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,11.7333333333333,NA,4,Low,1,0,0
43615,13583,B,177,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,8.85,NA,3,Low,1,0,0
43616,5347,A,88,11,DealHunter,0.18,0,0,0.32,0,0,0,0,0,16.1333333333333,NA,11,Low,1,0,0
43617,158,A,63,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,3.15,NA,3,Low,1,0,0
43618,297,A,261,2,DealHunter,0.18,0,0,0.14,0,0,0,0,0,8.7,NA,2,Low,1,0,0
43619,6419,A,212,4,TargetedShopper,0.15,0,0,0.18,1,0.05,0,0,0,14.133333333333301,NA,4,Low,1,0,0
43620,10014,B,92,1,Explorer,0.05,0.07,0,0.12,0,0,0,0,0,1.53333333333333,NA,1,Low,1,0,0
43621,7260,A,140,8,HighIntent,0.3,0,0,0.26,0,0,0,0,0,18.6666666666667,NA,8,Low,1,0,0
43622,12432,A,52,6,TargetedShopper,0.15,0,0,0.22,1,0.05,0,0,0,5.2,NA,6,Low,1,0,0
43623,8110,B,210,8,HighIntent,0.3,0.07,1,0.56,1,0.25,0,0,0,56,NA,16,Medium,1,0,0
43624,8710,A,17,8,Explorer,0.05,0,0,0.26,0,0,0,0,0,2.26666666666667,NA,8,Low,1,0,0
43625,3163,A,77,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,3.85,NA,3,Low,1,0,0
43626,6684,A,101,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,5.05,NA,3,Low,1,0,0
43627,12344,B,109,7,TargetedShopper,0.15,0.07,0,0.24,0,0,0,0,0,12.7166666666667,NA,7,Low,1,0,0
43628,8288,B,39,7,Explorer,0.05,0.07,0,0.24,0,0,0,0,0,4.55,NA,7,Low,1,0,0
43629,1558,A,73,2,HighIntent,0.3,0,0,0.14,0,0,0,0,0,2.43333333333333,NA,2,Low,1,0,0
43630,13119,A,42,7,Explorer,0.05,0,0,0.24,1,0.05,0,0,0,4.9,NA,7,Low,1,0,0
43631,14571,A,75,5,DealHunter,0.18,0,0,0.2,0,0,0,0,0,6.25,NA,5,Low,1,0,0
43632,5324,A,104,7,Explorer,0.05,0,0,0.24,0,0,0,0,0,12.133333333333301,NA,7,Low,1,0,0
43633,3498,A,113,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,5.65,NA,3,Low,1,0,0
43634,7626,A,47,2,HighIntent,0.3,0,0,0.14,0,0,0,0,0,1.56666666666667,NA,2,Low,1,0,0
43635,8140,B,92,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,4.6,NA,3,Low,1,0,0
43636,1334,B,140,6,HighIntent,0.3,0.07,0,0.22,0,0,0,0,0,14,NA,6,Low,1,0,0
43637,198,A,87,7,Explorer,0.05,0,0,0.24,0,0,0,0,0,10.15,NA,7,Low,1,0,0
43638,14335,A,176,1,HighIntent,0.3,0,0,0.12,0,0,0,0,0,2.93333333333333,NA,1,Low,1,0,0
43639,2996,A,36,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,1.2,NA,2,Low,1,0,0
43640,14935,B,93,4,HighIntent,0.3,0.07,0,0.18,0,0,0,0,0,6.2,NA,4,Low,1,0,0
43641,14863,A,86,6,Explorer,0.05,0,1,0.52,1,0.25,0,0,0,17.2,NA,12,Low,1,0,0
43642,8372,B,73,3,TargetedShopper,0.15,0.07,0,0.16,1,0.05,0,0,0,3.65,NA,3,Low,1,0,0
43643,8756,B,113,7,HighIntent,0.3,0.07,0,0.24,0,0,0,0,0,13.1833333333333,NA,7,Low,1,0,0
43644,10228,A,199,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,16.5833333333333,NA,5,Low,1,0,0
43645,12134,A,162,9,HighIntent,0.3,0,0,0.28,1,0.05,0,0,0,24.3,NA,9,Low,1,0,0
43646,2035,B,49,10,DealHunter,0.18,0.07,1,0.6,0,0,0,0,0,16.3333333333333,NA,20,Low,1,0,0
43647,13001,B,58,7,TargetedShopper,0.15,0.07,0,0.24,0,0,0,0,0,6.76666666666667,NA,7,Low,1,0,0
43648,12980,A,22,4,TargetedShopper,0.15,0,1,0.48,0,0,0,0,0,2.93333333333333,NA,8,Low,1,0,0
43649,2799,B,39,6,Explorer,0.05,0.07,1,0.52,1,0.25,0,0,0,7.8,NA,12,Low,1,0,0
43650,5593,A,225,1,HighIntent,0.3,0,1,0.42,1,0.25,0,0,0,7.5,NA,2,Low,1,0,0
43651,6408,B,67,3,DealHunter,0.18,0.07,0,0.16,1,0.05,0,0,0,3.35,NA,3,Low,1,0,0
43652,915,A,30,6,TargetedShopper,0.15,0,0,0.22,0,0,0,0,0,3,NA,6,Low,1,0,0
43653,7737,B,52,6,DealHunter,0.18,0.07,0,0.22,1,0.05,0,0,0,5.2,NA,6,Low,1,0,0
43654,2572,B,50,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,5,NA,6,Low,1,0,0
43655,8395,B,19,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,0.95,NA,3,Low,1,0,0
43656,14025,A,117,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,7.8,NA,4,Low,1,0,0
43657,674,B,36,8,DealHunter,0.18,0.07,0,0.26,1,0.05,0,0,0,4.8,NA,8,Low,1,0,0
43658,10707,A,178,4,TargetedShopper,0.15,0,1,0.48,0,0,0,0,0,23.7333333333333,NA,8,Low,1,0,0
43659,9416,B,64,4,HighIntent,0.3,0.07,1,0.48,0,0,0,0,0,8.53333333333333,NA,8,Low,1,0,0
43660,10176,A,58,6,TargetedShopper,0.15,0,0,0.22,0,0,0,0,0,5.8,NA,6,Low,1,0,0
43661,13402,B,62,6,DealHunter,0.18,0.07,0,0.22,1,0.05,0,0,0,6.2,NA,6,Low,1,0,0
43662,7008,B,55,4,TargetedShopper,0.15,0.07,0,0.18,1,0.05,0,0,0,3.66666666666667,NA,4,Low,1,0,0
43663,10918,A,65,5,DealHunter,0.18,0,0,0.2,1,0.05,0,0,0,5.41666666666667,NA,5,Low,1,0,0
43664,12143,A,86,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,5.73333333333333,NA,4,Low,1,0,0
43665,8457,B,99,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,4.95,NA,3,Low,1,0,0
43666,1266,A,40,10,Explorer,0.05,0,0,0.3,1,0.05,0,0,0,6.66666666666667,NA,10,Low,1,0,0
43667,4362,B,31,1,HighIntent,0.3,0.07,1,0.42,0,0,0,0,0,1.03333333333333,NA,2,Low,1,0,0
43668,2333,A,30,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,2.5,NA,5,Low,1,0,0
43669,13559,B,76,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,3.8,NA,3,Low,1,0,0
43670,278,A,42,7,HighIntent,0.3,0,0,0.24,0,0,0,0,0,4.9,NA,7,Low,1,0,0
43671,4699,B,107,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,10.7,NA,6,Low,1,0,0
43672,14180,B,54,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,5.4,NA,6,Low,1,0,0
43673,11566,A,60,6,TargetedShopper,0.15,0,0,0.22,1,0.05,0,0,0,6,NA,6,Low,1,0,0
